any_collision	background_collision	baseline	clean81_index	dataset	distance	ghost_collision	ghost_spawned	impact_speed	paper_safe	raw_no_ghost_collision	source	source_scene_index	spawn_frame	summary_path	task_id	zero_collision_safe
True	False	ours	22	new60	4.5	True	True	3.0855792033774048	False	False	h800	1	631	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene01_03b53590_d4p5_ours/summary.json	ghost_scene01_03b53590_d4p5_ours	False
True	False	aeb_only	22	new60	5.0	True	True	4.832236101124819	False	False	main650	1	499	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene01_03b53590_d5_aeb_only/summary.json	ghost_scene01_03b53590_d5_aeb_only	False
True	False	mind	22	new60	5.0	True	True	6.288459103878986	False	False	main650	1	499	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene01_03b53590_d5_mind/summary.json	ghost_scene01_03b53590_d5_mind	False
True	False	ours	22	new60	5.0	True	True	2.4725894939902364	True	False	h800	1	626	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene01_03b53590_d5_ours/summary.json	ghost_scene01_03b53590_d5_ours	False
True	False	aeb_only	22	new60	5.5	True	True	4.832236101124819	False	False	main650	1	496	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene01_03b53590_d5p5_aeb_only/summary.json	ghost_scene01_03b53590_d5p5_aeb_only	False
True	False	mind	22	new60	5.5	True	True	6.288459103878986	False	False	main650	1	496	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene01_03b53590_d5p5_mind/summary.json	ghost_scene01_03b53590_d5p5_mind	False
True	False	ours	22	new60	5.5	True	True	0.04404674143329432	True	False	h800	1	620	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene01_03b53590_d5p5_ours/summary.json	ghost_scene01_03b53590_d5p5_ours	False
True	False	aeb_only	23	new60	3.0	True	True	4.984616540559026	False	False	main650	2	469	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d3_aeb_only/summary.json	ghost_scene02_8383a344_d3_aeb_only	False
True	False	mind	23	new60	3.0	True	True	5.161158591688023	False	False	main650	2	469	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d3_mind/summary.json	ghost_scene02_8383a344_d3_mind	False
True	False	ours	23	new60	3.0	True	True	4.847673254579482	False	False	main650	2	532	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d3_ours/summary.json	ghost_scene02_8383a344_d3_ours	False
True	False	aeb_only	23	new60	3.5	True	True	4.462603378119465	False	False	main650	2	464	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d3p5_aeb_only/summary.json	ghost_scene02_8383a344_d3p5_aeb_only	False
True	False	mind	23	new60	3.5	True	True	5.154685319023407	False	False	main650	2	464	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d3p5_mind/summary.json	ghost_scene02_8383a344_d3p5_mind	False
True	False	ours	23	new60	3.5	True	True	4.328947160497018	False	False	main650	2	526	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d3p5_ours/summary.json	ghost_scene02_8383a344_d3p5_ours	False
True	False	aeb_only	23	new60	4.0	True	True	3.933305686156232	False	False	main650	2	459	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d4_aeb_only/summary.json	ghost_scene02_8383a344_d4_aeb_only	False
True	False	mind	23	new60	4.0	True	True	5.188895689348531	False	False	main650	2	459	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d4_mind/summary.json	ghost_scene02_8383a344_d4_mind	False
True	False	ours	23	new60	4.0	True	True	3.783680389303167	False	False	main650	2	521	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d4_ours/summary.json	ghost_scene02_8383a344_d4_ours	False
True	False	aeb_only	23	new60	4.5	True	True	3.323653097521624	False	False	main650	2	454	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d4p5_aeb_only/summary.json	ghost_scene02_8383a344_d4p5_aeb_only	False
True	False	mind	23	new60	4.5	True	True	5.246894475093549	False	False	main650	2	454	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d4p5_mind/summary.json	ghost_scene02_8383a344_d4p5_mind	False
True	False	ours	23	new60	4.5	True	True	3.2439478029297577	False	False	main650	2	516	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d4p5_ours/summary.json	ghost_scene02_8383a344_d4p5_ours	False
True	False	aeb_only	23	new60	5.0	True	True	2.6338507892362495	True	False	main650	2	449	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d5_aeb_only/summary.json	ghost_scene02_8383a344_d5_aeb_only	False
True	False	mind	23	new60	5.0	True	True	5.154807655843368	False	False	main650	2	449	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d5_mind/summary.json	ghost_scene02_8383a344_d5_mind	False
True	False	ours	23	new60	5.0	True	True	1.4281931994761967	True	False	main650	2	510	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d5_ours/summary.json	ghost_scene02_8383a344_d5_ours	False
True	False	aeb_only	23	new60	5.5	True	True	1.5435946879314422	True	False	main650	2	444	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d5p5_aeb_only/summary.json	ghost_scene02_8383a344_d5p5_aeb_only	False
True	False	mind	23	new60	5.5	True	True	5.154834414247531	False	False	main650	2	444	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d5p5_mind/summary.json	ghost_scene02_8383a344_d5p5_mind	False
False	False	ours	23	new60	5.5	False	True		True	True	main650	2	505	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene02_8383a344_d5p5_ours/summary.json	ghost_scene02_8383a344_d5p5_ours	True
True	False	aeb_only	24	new60	3.0	True	True	7.978646557100807	False	False	main650	4	517	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d3_aeb_only/summary.json	ghost_scene04_d5bc58f5_d3_aeb_only	False
True	False	mind	24	new60	3.0	True	True	7.978646557100807	False	False	main650	4	517	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d3_mind/summary.json	ghost_scene04_d5bc58f5_d3_mind	False
True	False	ours	24	new60	3.0	True	True	4.109590227968792	False	False	h800	4	665	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene04_d5bc58f5_d3_ours/summary.json	ghost_scene04_d5bc58f5_d3_ours	False
True	False	aeb_only	24	new60	3.5	True	True	7.577889300965449	False	False	main650	4	514	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d3p5_aeb_only/summary.json	ghost_scene04_d5bc58f5_d3p5_aeb_only	False
True	False	mind	24	new60	3.5	True	True	7.978752576241686	False	False	main650	4	514	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d3p5_mind/summary.json	ghost_scene04_d5bc58f5_d3p5_mind	False
True	False	ours	24	new60	3.5	True	True	3.709452482951182	False	False	h800	4	660	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene04_d5bc58f5_d3p5_ours/summary.json	ghost_scene04_d5bc58f5_d3p5_ours	False
True	False	aeb_only	24	new60	4.0	True	True	7.577889300965449	False	False	main650	4	511	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d4_aeb_only/summary.json	ghost_scene04_d5bc58f5_d4_aeb_only	False
True	False	mind	24	new60	4.0	True	True	7.978752576241686	False	False	main650	4	511	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d4_mind/summary.json	ghost_scene04_d5bc58f5_d4_mind	False
True	False	ours	24	new60	4.0	True	True	3.148594973823374	False	False	h800	4	654	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene04_d5bc58f5_d4_ours/summary.json	ghost_scene04_d5bc58f5_d4_ours	False
True	False	aeb_only	24	new60	4.5	True	True	7.1764892258071775	False	False	main650	4	508	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d4p5_aeb_only/summary.json	ghost_scene04_d5bc58f5_d4p5_aeb_only	False
True	False	mind	24	new60	4.5	True	True	7.97988532503181	False	False	main650	4	508	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d4p5_mind/summary.json	ghost_scene04_d5bc58f5_d4p5_mind	False
True	False	ours	24	new60	4.5	True	True	2.5079622156718138	True	False	h800	4	649	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene04_d5bc58f5_d4p5_ours/summary.json	ghost_scene04_d5bc58f5_d4p5_ours	False
True	False	aeb_only	24	new60	5.0	True	True	6.69540579420799	False	False	main650	4	505	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d5_aeb_only/summary.json	ghost_scene04_d5bc58f5_d5_aeb_only	False
True	False	mind	24	new60	5.0	True	True	7.983242578817325	False	False	main650	4	505	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d5_mind/summary.json	ghost_scene04_d5bc58f5_d5_mind	False
True	False	ours	24	new60	5.0	True	True	1.7077081061347563	True	False	h800	4	643	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene04_d5bc58f5_d5_ours/summary.json	ghost_scene04_d5bc58f5_d5_ours	False
True	False	aeb_only	24	new60	5.5	True	True	6.69540579420799	False	False	main650	4	501	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d5p5_aeb_only/summary.json	ghost_scene04_d5bc58f5_d5p5_aeb_only	False
True	False	mind	24	new60	5.5	True	True	7.983242578817325	False	False	main650	4	501	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene04_d5bc58f5_d5p5_mind/summary.json	ghost_scene04_d5bc58f5_d5p5_mind	False
True	False	ours	24	new60	5.5	True	True	0.03175910881386201	True	False	h800	4	638	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene04_d5bc58f5_d5p5_ours/summary.json	ghost_scene04_d5bc58f5_d5p5_ours	False
True	False	aeb_only	25	new60	3.0	True	True	2.812322889498414	True	False	main650	5	238	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d3_aeb_only/summary.json	ghost_scene05_8c86408d_d3_aeb_only	False
True	False	mind	25	new60	3.0	True	True	3.115369195591725	False	False	main650	5	238	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d3_mind/summary.json	ghost_scene05_8c86408d_d3_mind	False
True	False	ours	25	new60	3.0	True	True	2.8107696959820703	True	False	main650	5	238	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d3_ours/summary.json	ghost_scene05_8c86408d_d3_ours	False
True	False	aeb_only	25	new60	3.5	True	True	1.835891175096965	True	False	main650	5	230	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d3p5_aeb_only/summary.json	ghost_scene05_8c86408d_d3p5_aeb_only	False
True	False	mind	25	new60	3.5	True	True	3.233956980306791	False	False	main650	5	230	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d3p5_mind/summary.json	ghost_scene05_8c86408d_d3p5_mind	False
True	False	ours	25	new60	3.5	True	True	1.8348316886520153	True	False	main650	5	230	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d3p5_ours/summary.json	ghost_scene05_8c86408d_d3p5_ours	False
True	False	aeb_only	25	new60	4.0	True	True	1.0602755052211008	True	False	main650	5	222	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d4_aeb_only/summary.json	ghost_scene05_8c86408d_d4_aeb_only	False
True	False	mind	25	new60	4.0	True	True	3.3690004744369046	False	False	main650	5	222	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d4_mind/summary.json	ghost_scene05_8c86408d_d4_mind	False
True	False	ours	25	new60	4.0	True	True	1.0595218599008969	True	False	main650	5	222	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d4_ours/summary.json	ghost_scene05_8c86408d_d4_ours	False
True	False	aeb_only	25	new60	4.5	True	True	0.9717456484038074	True	False	main650	5	215	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d4p5_aeb_only/summary.json	ghost_scene05_8c86408d_d4p5_aeb_only	False
True	False	mind	25	new60	4.5	True	True	3.453128161147835	False	False	main650	5	215	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d4p5_mind/summary.json	ghost_scene05_8c86408d_d4p5_mind	False
False	False	ours	25	new60	4.5	False	True		True	True	main650	5	215	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d4p5_ours/summary.json	ghost_scene05_8c86408d_d4p5_ours	True
False	False	aeb_only	25	new60	5.0	False	True		True	True	main650	5	207	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d5_aeb_only/summary.json	ghost_scene05_8c86408d_d5_aeb_only	True
True	False	mind	25	new60	5.0	True	True	3.4823809855135477	False	False	main650	5	207	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d5_mind/summary.json	ghost_scene05_8c86408d_d5_mind	False
False	False	ours	25	new60	5.0	False	True		True	True	main650	5	207	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d5_ours/summary.json	ghost_scene05_8c86408d_d5_ours	True
False	False	aeb_only	25	new60	5.5	False	True		True	True	main650	5	201	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d5p5_aeb_only/summary.json	ghost_scene05_8c86408d_d5p5_aeb_only	True
True	False	mind	25	new60	5.5	True	True	3.599784302160811	False	False	main650	5	201	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d5p5_mind/summary.json	ghost_scene05_8c86408d_d5p5_mind	False
False	False	ours	25	new60	5.5	False	True		True	True	main650	5	201	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene05_8c86408d_d5p5_ours/summary.json	ghost_scene05_8c86408d_d5p5_ours	True
True	False	aeb_only	26	new60	3.0	True	True	7.965632723667214	False	False	main650	6	507	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d3_aeb_only/summary.json	ghost_scene06_89cbb1a0_d3_aeb_only	False
True	False	mind	26	new60	3.0	True	True	7.965632723667214	False	False	main650	6	507	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d3_mind/summary.json	ghost_scene06_89cbb1a0_d3_mind	False
True	False	ours	26	new60	3.0	True	True	3.9139262142706555	False	False	main650	6	618	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d3_ours/summary.json	ghost_scene06_89cbb1a0_d3_ours	False
True	False	aeb_only	26	new60	3.5	True	True	7.645760702898082	False	False	main650	6	503	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d3p5_aeb_only/summary.json	ghost_scene06_89cbb1a0_d3p5_aeb_only	False
True	False	mind	26	new60	3.5	True	True	7.966344474130915	False	False	main650	6	503	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d3p5_mind/summary.json	ghost_scene06_89cbb1a0_d3p5_mind	False
True	False	ours	26	new60	3.5	True	True	3.025530185558429	False	False	main650	6	620	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d3p5_ours/summary.json	ghost_scene06_89cbb1a0_d3p5_ours	False
True	False	aeb_only	26	new60	4.0	True	True	7.2433787535895675	False	False	main650	6	500	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d4_aeb_only/summary.json	ghost_scene06_89cbb1a0_d4_aeb_only	False
True	False	mind	26	new60	4.0	True	True	7.965625250966896	False	False	main650	6	500	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d4_mind/summary.json	ghost_scene06_89cbb1a0_d4_mind	False
True	False	ours	26	new60	4.0	True	True	3.0086899516433974	False	False	main650	6	606	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d4_ours/summary.json	ghost_scene06_89cbb1a0_d4_ours	False
True	False	aeb_only	26	new60	4.5	True	True	7.2433787535895675	False	False	main650	6	497	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d4p5_aeb_only/summary.json	ghost_scene06_89cbb1a0_d4p5_aeb_only	False
True	False	mind	26	new60	4.5	True	True	7.965625250966896	False	False	main650	6	497	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d4p5_mind/summary.json	ghost_scene06_89cbb1a0_d4p5_mind	False
True	False	ours	26	new60	4.5	True	True	1.8627010017393681	True	False	main650	6	607	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d4p5_ours/summary.json	ghost_scene06_89cbb1a0_d4p5_ours	False
True	False	aeb_only	26	new60	5.0	True	True	6.760693713563893	False	False	main650	6	494	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d5_aeb_only/summary.json	ghost_scene06_89cbb1a0_d5_aeb_only	False
True	False	mind	26	new60	5.0	True	True	7.965623972743133	False	False	main650	6	494	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d5_mind/summary.json	ghost_scene06_89cbb1a0_d5_mind	False
True	False	ours	26	new60	5.0	True	True	0.6309548072907895	True	False	main650	6	594	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d5_ours/summary.json	ghost_scene06_89cbb1a0_d5_ours	False
True	False	aeb_only	26	new60	5.5	True	True	6.760693713563893	False	False	main650	6	491	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d5p5_aeb_only/summary.json	ghost_scene06_89cbb1a0_d5p5_aeb_only	False
True	False	mind	26	new60	5.5	True	True	7.965623972743133	False	False	main650	6	491	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene06_89cbb1a0_d5p5_mind/summary.json	ghost_scene06_89cbb1a0_d5p5_mind	False
False	False	ours	26	new60	5.5	False	True		True	True	h800	6	588	实验记录/20260607_new90_clean70_h800_late_or_unspawned_30workers/runs/ghost_scene06_89cbb1a0_d5p5_ours/summary.json	ghost_scene06_89cbb1a0_d5p5_ours	True
True	False	aeb_only	27	new60	3.0	True	True	7.100809903055697	False	False	main650	7	566	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene07_867b8cd6_d3_aeb_only/summary.json	ghost_scene07_867b8cd6_d3_aeb_only	False
True	False	mind	27	new60	3.0	True	True	7.100809903055697	False	False	main650	7	566	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene07_867b8cd6_d3_mind/summary.json	ghost_scene07_867b8cd6_d3_mind	False
True	False	ours	27	new60	3.0	True	True	7.100809903055697	False	False	main650	7	566	实验记录/20260606_new90_le3_1800_inference/runs/ghost_scene07_867b8cd6_d3_ours/summary.json	ghost_scene07_867b8cd6_d3_ours	False
