avg_speed_control_mps	baseline	clean81_index	collision_count_ground_truth	completed_full_horizon	dataset	distance_control_m	ground_truth_collision	n_frames	planner_failure	planner_failure_frame	seq_id	slow_pct_control_lt6	source_scene_index	stop_pct_control_lt0p3	summary_path	task_id	terminated
6.239728085106383	mind	6	1	False	clean21	46.82418626142298	True	576	True	575	c4dccd80-4c28-460c-a293-2f5d1ea15a74	16.48936170212766	6	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene06_c4dccd80_mind_no_ghost/summary.json	scene06_c4dccd80_mind_no_ghost	True
4.072479333333333	ours	6	0	True	clean21	36.588993823734924	False	650	False		c4dccd80-4c28-460c-a293-2f5d1ea15a74	98.0	6	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene06_c4dccd80_ours_no_ghost/summary.json	scene06_c4dccd80_ours_no_ghost	False
5.941053622222221	mind	7	1	True	clean21	53.33270394050397	True	650	False		50b08823-e418-44cb-960b-68a9a4be958f	36.888888888888886	7	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene07_50b08823_mind_no_ghost/summary.json	scene07_50b08823_mind_no_ghost	False
3.469474	ours	7	0	True	clean21	31.15705235954006	False	650	False		50b08823-e418-44cb-960b-68a9a4be958f	100.0	7	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene07_50b08823_ours_no_ghost/summary.json	scene07_50b08823_ours_no_ghost	False
5.650862173913043	mind	8	1	False	clean21	44.137650204362195	True	591	True	590	63911c23-57b6-4ed0-b2b0-f8323453923d	55.49872122762148	8	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene08_63911c23_mind_no_ghost/summary.json	scene08_63911c23_mind_no_ghost	True
4.6189587111111114	ours	8	0	True	clean21	41.51714896448945	False	650	False		63911c23-57b6-4ed0-b2b0-f8323453923d	86.0	8	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene08_63911c23_ours_no_ghost/summary.json	scene08_63911c23_ours_no_ghost	False
4.951490244444445	mind	9	0	True	clean21	44.45746939962252	False	650	False		9a0ab3f9-496e-4459-b9dd-6f2a232fce06	100.0	9	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene09_9a0ab3f9_mind_no_ghost/summary.json	scene09_9a0ab3f9_mind_no_ghost	False
4.673226688888889	ours	9	0	True	clean21	41.97393382536087	False	650	False		9a0ab3f9-496e-4459-b9dd-6f2a232fce06	100.0	9	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene09_9a0ab3f9_ours_no_ghost/summary.json	scene09_9a0ab3f9_ours_no_ghost	False
2.9271151777777775	mind	10	0	True	clean21	26.28535520884965	False	650	False		6e7a829c-86e4-493a-bef3-664a0c6dc27f	100.0	10	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene10_6e7a829c_mind_no_ghost/summary.json	scene10_6e7a829c_mind_no_ghost	False
1.9217573333333333	ours	10	0	True	clean21	17.253294579092255	False	650	False		6e7a829c-86e4-493a-bef3-664a0c6dc27f	100.0	10	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene10_6e7a829c_ours_no_ghost/summary.json	scene10_6e7a829c_ours_no_ghost	False
6.8277819555555554	mind	11	0	True	clean21	61.36980811221752	False	650	False		ab97bc44-0342-4baa-84a5-1576d1d7cbd1	32.0	11	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene11_ab97bc44_mind_no_ghost/summary.json	scene11_ab97bc44_mind_no_ghost	False
6.4892807999999995	ours	11	0	True	clean21	58.31515165564553	False	650	False		ab97bc44-0342-4baa-84a5-1576d1d7cbd1	42.888888888888886	11	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene11_ab97bc44_ours_no_ghost/summary.json	scene11_ab97bc44_ours_no_ghost	False
6.845674933333333	mind	12	0	True	clean21	61.54112373462738	False	650	False		e8a81b3c-12fd-4334-bb27-520a90f42262	31.555555555555554	12	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene12_e8a81b3c_mind_no_ghost/summary.json	scene12_e8a81b3c_mind_no_ghost	False
4.927515555555556	ours	12	0	True	clean21	44.26850330849681	False	650	False		e8a81b3c-12fd-4334-bb27-520a90f42262	80.66666666666666	12	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene12_e8a81b3c_ours_no_ghost/summary.json	scene12_e8a81b3c_ours_no_ghost	False
8.000951044444445	mind	13	0	True	clean21	71.85394205786423	False	650	False		f8e2ad51-2cb6-4e04-9686-bd9043816608	0.0	13	0.0	实验记录/20260606_clean21_no_ghost_efficiency_ours_vs_mind/runs/scene13_f8e2ad51_mind_no_ghost/summary.json	scene13_f8e2ad51_mind_no_ghost	False
